source_id,ra,dec,l,b,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_params_solved
194658603734867584,83.0810242374807,42.14367983664686,167.36857329001333,4.741689382823106,0.6552613196664268,0.015437087,3.811248419661635,0.017461374,-7.3975695112426685,0.01350431,0.1776764,0.20226176,-0.12406268,1.117572,12.435473,13.260887,11.541132,3.805603,0.55488056,1.3824065,,18.834375052674908,31
253241270456735616,71.09744567994582,45.721211749758936,159.34456970471442,-0.03491789766833777,1.971395312276524,0.018098725,-1.836909476347016,0.020492012,-7.936896270483153,0.016298112,-0.08333406,0.0755184,0.15582374,0.97851145,11.574308,11.920709,11.053997,10.231405,2.6598773,1.5449283,,23.212403825056455,31
1873294623760403200,313.9536826768962,40.1570979875404,81.97120630011077,-3.2807907577554896,0.25758401721497953,0.021027606,-2.1088289443052552,0.019127807,-3.2681436405867004,0.022365581,0.008057285,-0.22067016,-0.11893582,0.9566561,14.945656,15.974475,13.948089,4.8979893,4.5177083,1.3388942,,54.14774597297628,31
5653853995943614976,132.86468428025933,-23.7729131945157,248.5352447431631,12.913963494219185,0.5918512182699869,0.0205788,-2.6547371512072697,0.022347268,1.0291243276706872,0.018990882,0.12386989,0.031814624,0.07494759,1.0080029,14.658364,15.009068,14.121136,36.185062,8.1813135,1.5414594,,-39.54364347243139,31
2234070158627123584,298.8110745417674,55.329877971878076,88.68025085082542,13.643727104098451,2.289539073431142,0.010442983,0.28433214814910546,0.0121695995,17.24254265764591,0.015853683,-0.13998069,-0.039161444,-0.010242035,0.8664296,9.838169,10.335309,9.179886,-49.905132,0.17287132,1.4821763,,72.33377930412054,31
4246109985723664000,304.6852904820901,4.835669723868675,47.70586808128254,-16.933932036347592,0.1258964524674669,0.026380984,-3.168548682821785,0.025470845,-8.621754546967365,0.01968478,-0.4459975,-0.12571338,0.15193798,1.0601238,14.59226,15.152493,13.884328,-58.568806,5.811135,1.4589884,,23.782504509402752,31
1414172579832520448,258.0604597270985,48.815419007442976,75.22848951608684,36.08456950761413,1.6673137331526113,0.010849544,-15.601062065810272,0.012738145,-15.272477190182972,0.01339931,-0.13169163,0.0012933714,0.0059109344,1.0830499,12.1590605,12.623315,11.529381,-17.771748,0.49332473,1.4942864,,71.21868787816715,31
5555272779829367808,96.98801501527298,-47.365297488584446,255.69720159128545,-23.3986884959588,2.621589220823559,0.017143892,5.3695592866120565,0.021822117,-31.962113462822074,0.021351969,0.13009602,0.02118972,0.11244189,1.0123597,15.010902,15.743772,14.177294,33.916027,6.6049585,1.4073938,,-70.45880794827022,31
315252905924758784,22.51983344469219,30.092520973288476,132.79393036538923,-32.038179460995885,0.6247324182356054,0.024840685,7.6920221184931545,0.025316395,4.681437625439938,0.018645003,0.14423561,0.24805996,0.22100204,1.5631379,13.680691,13.904114,13.315432,1.6990039,6.6203117,1.6095012,,19.16003000311684,31
2025468785445421440,294.062756298307,28.193585438543632,62.90230352588808,3.613732173378913,0.2914414177370234,0.018137563,-2.526467943933564,0.014120012,-8.273335982154055,0.01682005,-0.19950044,-0.017797623,-0.05330293,0.9626604,14.531432,15.31853,13.664605,43.439377,2.6848984,1.3917547,,48.90177017369331,31
